id,username,partei,video_description,voice_to_text,gpt_topic,topic_clean
7472477775710932246,boris.mijatovic.mdb,Grüne,Weißt du noch nicht wen du wählen sollst?  #hessen #grün #teamhabeck ,"wohnst du in Hessen und weißt noch nicht, Wen du wählen sollst? wie wär's mit den grünen? warum? weil wir Kurs halten beim Klimaschutz, für eine moderne Wirtschaft und weil wir in diesen unruhigen Zeiten 1 geeintes und 1 starkes Europa brauchen. wir wissen, dass es keine Alternative ist, die Hand in den Schoß zu legen und zu glauben, alles bliebe so, wie es ist. das Land müssen wir krisenfest machen, bei der Infrastruktur, bei der Digitalisierung, beim Bildungssystem, beim Gesundheitssystem und bei der Bundeswehr und vielen anderen mehr. und deshalb wollen wir anpacken. weil wir für Frieden in Freiheit weltweit streiten. weil wir nicht von der Vergangenheit träumen, sondern an die Zukunft denken. weil wir für eine offene, vielfältige Gesellschaft einstehen und Klimaschutz und soziale Gerechtigkeit zusammen denken können. weil wir für Menschenrechte und humanitäre Hilfe weltweit einstehen. und das gibt's so bei den anderen Parteien nicht.
","Thema: Wahlkampf

Wahlkampf

",[]
7469738582190722326,boris.mijatovic.mdb,Grüne,"Das ist das #TVDuell, das gestern in der ARD lief. Was fehlt? Die Zukunft. Und der Kanzlerkandidat, der für diesen Aufbruch steht: Robert Habeck.",,Wahlkampf.,[]
7474241258123169047,boris.mijatovic.mdb,Grüne,"Söder isst, Baerbock packt an!",,"Wahlkampf.

Wahlkampf

(Note",[]
7474236701779496214,boris.mijatovic.mdb,Grüne,Bussis von Annalena!,,"Wahlkampf.

Wahlkampf

(Note",[]
7473987045782801686,boris.mijatovic.mdb,Grüne,Am 23.02 @Robert Habeck wählen! 🥹💚,,Wahlkampf,[]
7473569285114170626,boris.mijatovic.mdb,Grüne,Am Sonntag beide Stimmen grün!,"Bundestagswahl, Bundestagswahl, Bundestagswahl. viele von euch sind zum 1. mal wahlberechtigt wahlberechtigt. yeah. vielleicht hast du keinen Bock oder was besseres zu tun. zum Beispiel Nägel machen oder denkst du sogar äh das ist sowieso nicht meine Heimat. falsch falsch falsch falsch. denn es gibt nichts besseres und Wichtigeres als kein Vollidiot zu sein und sein Land mitzugestalten. denn wenn du nicht wählst unterstützt du die rechten Parteien. also egal was deine Eltern sagen, deine Arbeitskollegen oder deine Clique Aus der du gerade nicht rauskommst oder dein scheiß Ex Freund. wähle keine Partei die damit wirbt gegen Ausländer oder gegen süße Minderheiten oder andere Religionen zu sein. ich könnte leider nicht wählen. setz 1 Zeichen für Toleranz. setz 1 Zeichen für Freiheit. setz 1 Zeichen für Frieden. setz 1 Zeichen für Menschlichkeit. setz 1 Zeichen für 1 buntes Deutschland, denn Ausländer sind die besten Freunde. wähl nicht die AfD, sonst muss Mein Bruder gehen.
","Wahlkampf.

Wahlkampf

(Note",[]
7473551358352805142,boris.mijatovic.mdb,Grüne,Für #habeck4kanzler beide Stimmen #Grün! 💚  ,,Wahlkampf.,[]
7457550240783093014,bruno.hoenel,Grüne,"Ich bin immer noch ein bisschen sprachlos. 🤯 Lübeck, ihr wart großartig! Danke für den überwältigenden Andrang: Wir rechneten mit 600, gekommen sind über 3000 von euch. 😍 Sorry an alle, die nicht reinkamen - nächstes Mal mieten wir eine größere Halle, versprochen!🤞🏼 Ich freu mich mega über den enormen Rückenwind aus Berlin von unserem Bundesvorsitzenden @fbanazsak, unserer Außenministerin @abaerbock und unserem Kanzlerkandidaten (und gebürtigen Lübecker 😉) @robert.habeck.  Jetzt zählt's: Lasst uns gemeinsam das erste grüne Direktmandat für Lübeck holen!🚀💚","würde Bruno nicht dafür sorgen, dass die munitionsetlassen nun auch mal bearbeitet und dann gehoben werden, würde es nicht passieren. Wahlen machen einen Unterschied von der haltungsfrage zu den konkreten Inhalten. wir müssen jetzt investieren, um unsere Zukunft zu sichern. und auf der anderen Seite ist es unsere gemeinsame Aufgabe, dafür zu sorgen, dass 1 würdevolles Leben für alle Menschen in unserem Land bezahlbar ist und bezahlbar bleibt. und ich weiß, dass diese Stadt einen ganz großartigen Abgeordneten in den letzten Jahren von bundesneunzig Die Grünen hatte. und deswegen, liebe Freundinnen und Freunde, liebe, liebe grüne musikwetter, hat er es verdient, in der Erststimme am 23.februar sicher wieder in den Deutschen Bundestag geschickt zu werden. auf geht's in den Wahlkampf!
",Wahlkampf,[]
7454905987279949078,bruno.hoenel,Grüne,Ich durfte beim Parteienranking mitmachen🥳 Hättet ihr etwas anders geranked? Schreibt's in die Kommentare! Ansonsten wünsche ich euch einen guten Start in 2025!🥳🙌🏼,,"Wahlkampf.

Wahlkampf

(Note",[]
7463534250193882370,bruno.hoenel,Grüne,Ein Drama in zwei Tagen. ,,Wahlkampf.,[]
7456033475171257622,cem.oezdemir,Grüne,Der Parteitag aus Sicht der Mitglieder meines Kreisverbandes @GRÜNE STUTTGART 📸 #filmcamera #disposeablecamera #behindthescene ,"hallo cem! hi, Amelie. Hast du Lust den Parteitag aus deiner Perspektive zu fotografieren?  Aber sicher! ich übergeb dir die Kamera  Viel Spaß!","Ort: Stuttgart
Wahlkampf.",[]
7455237871440629014,cem.oezdemir,Grüne,#2024recap ,,Wahlkampf,[]
7472658403781840150,chantalkopf,Grüne,Danke an das Vorderhaus Freiburg für das spannende Podium am Mittwoch! #freiburg #fabrik #podium #bundestagswahl ,,Wahlkampf,[]
7472077949626256662,chantalkopf,Grüne,Noch eine Woche bis zur Bundestagswahl!  #beideStimmenGrün ! #freiburg #grüne #bundestagswahl @GrueneFreiburg ,"noch 7 Tage bis zur Wahl, die letzten podien stehen an und ich werd noch an zahlreichen Haustüren klingeln.
",Wahlkampf,[]
7471211181148081410,chantalkopf,Grüne,Vielen Dank für deine Unterstützung @Franziska Brantner !! 💚🌻🙏 #freiburg #btw25 #bundestagswahl @GrueneFreiburg #bundestagswahlkampf #grüne ,"liebe freiburgerin und Freiburger, ihr habt am 23.februar die Chance ne ganz tolle Frau wieder nach Berlin zu schicken und zwar die Chantal Kopf. die setzt sich nicht nur 1. für Freiburg, für die Region hier, sondern auch wirklich für Europa. das ist eine der stärksten, die immer wieder daran erinnert, was der Frieden, was unsere Freiheit in Europa wert ist und konkret an Lösungen arbeiten. nicht nur für die grenzregion, nicht nur für Freiburg, sondern wirklich auch europäisch mitdenkt Lösung erarbeitet. also ihr habt hier ne tolle Wahl, nutzt sie!
","Wahlkampf

Wahlkampf

(Note:",[]
7470423758080150806,chantalkopf,Grüne,"Schön hier, oder? Diesen wunderbaren Wahlkreis Freiburg darf ich im Bundestag vertreten und will das auch weiterhin tun! #freiburg #bundestagswahl #freiburgimbreisgau ","schön hier oder? diesen wunderbaren waldkreis Freiburg darf ich als direkt gewählte Abgeordnete im Bundestag vertreten. dort hab ich in herausfordernden Zeiten grüne regierungspolitik mitgestaltet. als Sprecherin für Europapolitik setze ich mich für eine starke Europäische Union 1, die ihre Interessen und ihre Werte Freiheit, Rechtsstaatlichkeit, Liberale Demokratie nach innen wie nach außen verteidigt. ich war in den letzten Jahren unermüdlich in Freiburg und der ganzen Region unterwegs, im Gespräch mit Schülerinnen und Schülern, mit Unternehmen, mit vereinen, mit Bürgerinnen und Bürgern, mit der Landwirtschaft. ich habe mich in Berlin meinungsstark und erfolgreich für Anliegen und Projekte Aus dem Wahlkreis wie die westbad Sanierung eingesetzt. so werde ich meine Arbeit auch in Zukunft fortführen, mit Erfahrung und vollem Einsatz. nehmen sie mich beim Wort.
","Wahlkampf

Wahlkampf



Intern",[]
7474511286475312406,chantalkopf,Grüne,ACHTUNG ACHTUNG: Heute wählen gehen! @GrueneFreiburg #freiburg #wahl #bundestagswahl ,"heute ist es soweit, AB ins warlokal!",Wahlkampf,[]
7474159790629850390,chantalkopf,Grüne,MORGEN WÄHLEN GEHEN!!! #freiburg #bundestagswahl #grüne @GrueneFreiburg ,morgen ist Bundestagswahl. beide Stimmen grün.,Wahlkampf.,[]
7473406831780580630,chantalkopf,Grüne,In drei Tagen ist BUNDESTAGSWAHL! #beidestimmenGrün #freiburg #bundestagswahl @GrueneFreiburg ,,Wahlkampf,[]
7459390375287852310,cj_schroeder,Grüne,"Robert #Habeck rechnet ab mit der #Union.  Warum? Weil Steuergeschenke für Reiche ohne Gegenfinanzierung verantwortungslos sind! Schluss mit leeren Versprechen – Robert Habeck steht für eine Politik, die allen gerecht wird und das Leben bezahlbar macht. 💚 #Habeck4Kanzler #Bundestagswahl #Btw25 #TeamRobert #TeamHabeck #Habeck2025","es ist deswegen so, weil die Union die deutsche Bevölkerung einfach verkackeiert. wir sehen von ihrer Seite, dass sie die Union sehr stark attackieren äh, warum ist das so? na ja, erstmal muss man sagen, es ist deswegen so, weil die Union die deutsche Bevölkerung einfach verkackeiert. sie sagen, wir wollen 100 Milliarden zusätzlich ähm, einnahmeausfälle haben, also Steuersenkung haben, Soli abschaffen und so weiter. davon mal abgesehen, dass vor allem die reichen und sehr reichen davon profitieren, es ist 0 gegenfinanziert, kann es einfach vergessen, weil es nicht gegenfinanziert ist. und das sage ich jetzt hier bei ihnen und das sage ich auf jeder Bühne und daraus kommt der Eindruck, wir würden uns vor allem mit der Union beschäftigen. die Union ist Mir aber eigentlich komplett egal.
","Thema: Wahlkampf

Wahlkampf

",[]
7473904632503258390,cj_schroeder,Grüne,"💄✨Get ready with me für die Bundestagswahl 2025! 🗳️ Am Sonntag hast DU die Wahl: 🌱 Klimaschutz oder weiter Richtung Krise? 💶 Entlastung für die Mehrheit oder Steuergeschenke für die Reichsten? 🇪🇺 Frieden in Europa oder Einknicken vor Putin? 🏡 Investitionen in unsere Zukunft oder Stillstand? Ich kämpfe seit 2021 im Bundestag für bezahlbares Wohnen, nachhaltige Gebäude und starke Zukunftsprojekte in Delmenhorst, der Wesermarsch & im Landkreis Oldenburg. Und ich bin noch lange nicht fertig! Am 23. Februar: ✅ Erststimme für mich Christina-Johanne Schröder ✅ Zweitstimme für Robert Habeck & die Grünen 💚  #grwm #Bundestagswahl #Wahlkampf #Grün #Habeck #BTW2025 #Delmenhorst #Wesermarsch #Landkreisoldenburg","am Sonntag ist Bundestagswahl und du hast die Wahl, OB die reichsten immer reicher werden oder OB kleine und mittlere Einkommen effektiv entlastet werden. willst du vor Putin einknicken oder möchtest du n geeinses Europa, Technologie offen in die Klimakrise oder endlich konsequentenschutz des Klimas mit angezogene Handbremse an Lösungen von gestern festhalten? nicht mit uns grün, wir wollen in unser Land investieren, damit Straßen nicht voller Schlaglöcher sind, damit die Bahn pünktlich kommt, damit Brücken nicht einstürzen oder Schulen nicht mehr zerbröseln. am 23.februar Erststimme für mich, Christina Johannes Schröder und Zweitstimme für Robert Habeck und Die Grünen.
","Wahlkampf
#Wahlkampf
#",[]
7468612653464833313,debbieduering,Grüne,"#mobilitätswende #zukunftwählen #typischfrankfurt! Für eine gerechte, gleichberechtigte und friedliche Zukunft: am 23. Februar beide Stimmen GRÜN! 🗳️🌻#frankfurt #grüne #bundestagswahl",,Wahlkampf,[]
7468295712187419926,debbieduering,Grüne,"#zukunftwählen #keinzurück #brandmauer #typischfrankfurt! Für eine gerechte, gleichberechtigte und friedliche Zukunft: am 23. Februar beide Stimmen GRÜN! #frankfurt #grüne #bundestagswahl",,"Wahlkampf.

Wahlkampf

(Note",[]
7467851744555601154,debbieduering,Grüne,"#februarnichtmerz #zukunftwählen #typischfrankfurt! Für eine gerechte, gleichberechtigte und friedliche Zukunft: am 23. Februar beide Stimmen GRÜN! #frankfurt #grüne #bundestagswahl #frauengegenmerz #brandmauer ",,Wahlkampf,[]
7467480824309386518,debbieduering,Grüne,"#friedeninfreiheit #zukunftwählen #typischfrankfurt! Für eine gerechte, gleichberechtigte und friedliche Zukunft: am 23. Februar beide Stimmen GRÜN! 🗳️🌻#frankfurt #grüne #bundestagswahl #ukraineunterstützen #eustärken","mehr EU, bessere Bundeswehr, mehr Unterstützung für die Ukraine, mehr echte Arbeit für den Frieden. die Zeiten, in denen wir uns hinter den USA verstecken konnten, sind nämlich vorbei. oder wie die Oma sagen würde, wer sich auf Trump verlässt, der ist verlassen. typisch Frankfurt, immer Richtung morgen.
",Wahlkampf,[]
7457949810927176982,diegruenensh,Grüne,"📣🎬 RECAP WAHLKAMPFAUFTAKT Was für ein Tourauftakt mit @Felix Banaszak, @Robert Habeck , Annalena Baerbock, Luise Amtsberg und @bruno.hoenel ! Danke, dass so viele von euch da waren. Wir starten voller Energie in diesen Wahlkampf! 🤩💚 Seid ihr dabei? #bundestagswahl2025 #teamrobert #teamsh #lübeck #schleswigholstein #wahlkampf #diegrünen #gruenesh","Luisa amtsberg, es geht bei dieser Wahl um Haltung und darum, dass wir uns nicht spalten lassen, nicht entlang unserer Herkunft, nicht entlang unserer demokratischen Grundeinstellung, nicht entlangen unseres sozialen Status. Bruno Höhne, wir müssen jetzt kraftvoll und im großen Stil investieren, um unsere Zukunft zu sichern. Annalena Baerbock, dieses Land, das hält nur zusammen, wenn es alle hier in diesem Land schützt, für alle in diesem Land einsteht, egal woher sie kommen, egal wo sie geboren sind. Felix Banner Shark, weil es eine Politik braucht, die Menschen alle gleich behandelt, die Frauen gleich behandelt, die dafür sorgt, dass alle selbstbestimmt leben können und ja, Selbstbestimmung auch über ihren eigenen Körper genießen. Robert Habeck, ich fordere sie auf, Sorgen sie mit dafür, dass die politische Debatte in eine Richtung geht, dass diejenigen den Zuspruch der Bevölkerung bekommen, die die Verantwortung suchen. arbeiten und kämpfen wir für die Zukunft und tun wir es mit einer Haltung der Entschlossenheit, der Geschlossenheit. wollt ihr dabei sein, wollen sie dabei sein. und wir machen es jetzt für die Gegenwart, wir machen es jetzt für Deutschland. und irgendwann steigen unsere Kinder 1 für die Zukunft dieses Landes. vielen Dank. auf geht's in den Wahlkampf!
","Thema: Wahlkampf

Wahlkampf

",[]
7457315139604335894,diegruenensh,Grüne,Ihr habt gefragt und Robert hat geantwortet - unser digitaler Küchentisch Teil 3! #teamrobert #habeck2025 #gruenesh #küchentisch #diegrünen #bundestagswahl ,,Wahlkampf,[]
7454918530945797398,diegruenensh,Grüne,"FROHES NEUES JAHR 2025! 🎉🥳 🏁 Nachdem wir gestern über die Dinge nachgedacht haben, die wir nicht mit ins neue Jahr nehmen wollen, geht’s heute um Wünsche, Pläne, Ziele.  💫 Wir wünschen uns einen erfolgreichen Wahlkampf für unsere Kandidat*innen und unseren Kanzlerkandidaten!  🌳 Klima schützen kann kein Wunsch sein. Wir wollen Klimaschutz - national und international - konkret planen, denn nur ein guter Plan bringt uns der 1,5 Grad-Grenze näher.  💰 Ein klares Ziel für 2025: der 15€-Mindestlohn. Arbeit muss fair entlohnt werden. Deswegen ist der 15€-Mindestlohn ein Muss für uns!  Hast du Vorsätze für 2025? Worauf freust du dich dieses Jahr bisher am meisten?  Schreibt uns in die Kommentare ✍️✍️ #diegrünen #gruenesh #happynewyear #2025 #vorsätze #klimaschutz #mindestlohn #bundestagswahl @Sophia Pott ",,"Themenbereich: Wahlkampf

Wahlkampf",[]
7460176668204797206,diegruenensh,Grüne,Der Wahlkampf ist gestartet 🗳️🤩💚 Im Schnelldurchlauf stellen wir euch unsere Top 12 der Landesliste Schleswig-Holstein vor 📣🌻 #Bundestagswahl2025 #DieGrünen #SchleswigHolstein #gruenesh #Landesliste #TeamRobert #TeamSH,"die zukunftsaufgaben, sie sind an die Wand geschrieben, sie sind Allen völlig klar und es ist keine Frage mehr der parteizugehörigkeit. dafür machen wir das alles, dafür schützen wir das Klima, dafür sorgen wir dafür, dass das Leben wieder bezahlbar wird für die Menschen in ihrer Freiheit und würde. wir haben die Erde von unseren Kindern nur geborgt. das ist für mich immer noch der Inbegriff von Generation Gerechtigkeit. das ist Bündnis grüne DNA. wir grüne sind das Bollwerk zusammen mit mit Millionen von Menschen. das Bollwerk für Freiheit und Demokratie. dort wo ich herkomme in hockensbüll Aus Nordfriesland, da erleben die Menschen täglich die drängend grüne Themen sind. wer, wenn nicht wir denkt den Klimaschutz immer konsequent zusammen mit der sozialen Gerechtigkeit. lasst uns Innovation und made in Germany neu definieren. lasst uns die Vielfalt unserer Gesellschaft feiern als unsere größte Stärke. erfolgreiche digitale Transformation ist 1 wichtiger Baustein für Vertrauen in das funktionieren unserer Institution. wir machen grüne Politik um eine positive Veränderung für die Zukunft zu bewirken. wir haben keine Zeit mehr für politische schaukämpfe. es ist Zeit für Lösung. Neustart klar im teamsh. danke euch dafür bitte ich euch um euer Vertrauen. vielen Dank. ich freu mich drauf. danke schön! vielen lieben Dank. vielen Dank! vielen Dank. ganz herzlichen Dank. vielen Dank! vielen Dank, herzlichen Dank!
","Thema: Wahlkampf

Wahlkampf

",[]
